Destination_3Zip,freight_terms,3zip_des_total_revenue,3zip_des_ordvrs_cnt,3zip_des_cases_received,"3zip_des_cases_received (col,pp)",total_dc_sqft,totalQty_allDCs,Lane_Share%,Lane_Space,Default Warehouse,Costing Warehouse,3zip_Inbound Spend,3zip_Distribution Spend,3zip_parcel_shipment,3zip_parcel_weight,3zip_avg_weight/parcel,zon_us&can_combnd,servicedays_us&can_combnd,3zip_Parcel Spend,LTL_Shipment_Count,LTL_Weight,LTL_Cost,Mean Weight / LTL Shipment,Cost Per CWT,3zip_LTL_Spend,TL_Shipment_Count,TL_Weight,TL_Cost,avg_tl_rate,3zip_tl_spend,3zip_scenario cost,Cost rank dc,cheapest cost to serve,cheapest to serve from, Baseline Cost to Serve,Baseline Rate Zone,Relative Additional Cost,avg_delivery_days,avg_transit_days
N8N,Prepaid,6016.6021066,52,53,53,195000,1384458,0.00003828212917979455,7.465015190059938,Brampton,Brampton,156.14141784981933,188.471382382589419,52,735.094,14,1,1,445.1199999999976,0,0,0,0,79.2488207079882,0,0,0,0,,0,789.732800232406427,1,789.732800232406427,Brampton,789.732800232406427,1,0,2.176595617739568,2.066209038409731
N8N,Prepaid,6016.6021066,52,53,53,195000,1384458,0.00003828212917979455,7.465015190059938,Brampton,Richmond,91.19331697085028,253.972305783799037,52,735.094,14,1,1,445.1199999999976,0,0,0,0,145.53728217784766,0,0,0,0,,0,790.285622754646873,2,,,,,,0,1.8619793947198973
N8P,Prepaid,1536.5616187,21,21,21,195000,1384458,0.000015168390807088406,2.9578362073822393,Brampton,Brampton,61.86735424238124,74.677340189327883,21,237.76,11,1,1,179.76000000000312,0,0,0,0,79.2488207079882,0,0,0,0,,0,316.304694431712225,1,316.304694431712225,Brampton,316.304694431712225,1,0,2.176595617739568,2.066209038409731
N8P,Prepaid,1536.5616187,21,21,21,195000,1384458,0.000015168390807088406,2.9578362073822393,Brampton,Richmond,36.1332010639218,100.630536253958109,21,237.76,11,1,1,179.76000000000312,0,0,0,0,145.53728217784766,0,0,0,0,,0,316.523737317883029,2,,,,,,0,1.8619793947198973
N8R,Prepaid,1404.5742784999995,14,14,14,195000,1384458,0.000010112260538058937,1.9718908049214927,Brampton,Brampton,41.24490282825416,49.784893459551922,14,216.7,15,1,1,119.83999999999946,0,0,0,0,79.2488207079882,0,0,0,0,,0,210.869796287805554,1,210.869796287805554,Brampton,210.869796287805554,1,0,2.176595617739568,2.066209038409731
N8R,Prepaid,1404.5742784999995,14,14,14,195000,1384458,0.000010112260538058937,1.9718908049214927,Brampton,Richmond,24.088800709281205,67.087024169305406,14,216.7,15,1,1,119.83999999999946,0,0,0,0,145.53728217784766,0,0,0,0,,0,211.015824878586071,2,,,,,,0,1.8619793947198973
N8S,Prepaid,6975.274111499998,89,111,111,195000,1384458,0.00008017577998032443,15.634277096163263,Brampton,Brampton,327.01315813830087,394.723083857875953,87,864.439,10,1,1,744.7200000000132,1,209,760.29,209,79.2488207079882,165.63003527969533,0,0,0,,0,1632.086277275885312,1,1632.086277275885312,Brampton,1632.086277275885312,1,0,2.176595617739568,2.066209038409731
N8S,Prepaid,6975.274111499998,89,111,111,195000,1384458,0.00008017577998032443,15.634277096163263,Brampton,Richmond,190.9897770521581,531.904263056635719,87,864.439,10,1,1,744.7200000000132,1,209,760.29,209,145.53728217784766,304.1729197517016,0,0,0,,0,1771.786959860508651,2,,,,,,0,1.8619793947198973
N8T,Prepaid,2247.7476334,21,29,29,195000,1384458,0.00002094682540026494,4.084630953051663,Brampton,Brampton,85.43587014424077,103.125850737643267,19,312.59999999999997,16,1,1,162.63999999999916,1,250,428.81,250,79.2488207079882,198.12205176997048,0,0,0,,0,549.32377265185365,1,549.32377265185365,Brampton,549.32377265185365,1,0,2.176595617739568,2.066209038409731
N8T,Prepaid,2247.7476334,21,29,29,195000,1384458,0.00002094682540026494,4.084630953051663,Brampton,Richmond,49.89823004065392,138.965978636418341,19,312.59999999999997,16,1,1,162.63999999999916,1,250,428.81,250,145.53728217784766,363.8432054446192,0,0,0,,0,715.347414121690618,2,,,,,,0,1.8619793947198973
N8W,Prepaid,2717.5811737,34,34,34,195000,1384458,0.000024558347021000275,4.788877669095053,Brampton,Brampton,100.16619258290297,120.906169830340382,34,445.6339999999999,13,1,1,291.0400000000026,0,0,0,0,79.2488207079882,0,0,0,0,,0,512.112362413245926,1,512.112362413245926,Brampton,512.112362413245926,1,0,2.176595617739568,2.066209038409731
N8W,Prepaid,2717.5811737,34,34,34,195000,1384458,0.000024558347021000275,4.788877669095053,Brampton,Richmond,58.501373151111494,162.925630125455986,34,445.6339999999999,13,1,1,291.0400000000026,0,0,0,0,145.53728217784766,0,0,0,0,,0,512.46700327657003,2,,,,,,0,1.8619793947198973
N8X,Prepaid,1533.3711163999997,17,25,25,195000,1384458,0.000018057608103676673,3.5212335802169514,Brampton,Brampton,73.651612193311,88.901595463485575,15,234.65,16,1,1,128.39999999999935,1,250,264.52,250,79.2488207079882,198.12205176997048,0,0,0,,0,489.075259426766406,1,489.075259426766406,Brampton,489.075259426766406,1,0,2.176595617739568,2.066209038409731
N8X,Prepaid,1533.3711163999997,17,25,25,195000,1384458,0.000018057608103676673,3.5212335802169514,Brampton,Richmond,43.015715552287865,119.798257445188225,15,234.65,16,1,1,128.39999999999935,1,250,264.52,250,145.53728217784766,363.8432054446192,0,0,0,,0,655.057178442094565,2,,,,,,0,1.8619793947198973
N8Y,Prepaid,1975.6686049999998,23,23,23,195000,1384458,0.00001661299945538254,3.239534893799595,Brampton,Brampton,67.75948321784612,81.789467826406729,23,238.32500000000002,10,1,1,196.8800000000035,0,0,0,0,79.2488207079882,0,0,0,0,,0,346.428951044256331,1,346.428951044256331,Brampton,346.428951044256331,1,0,2.176595617739568,2.066209038409731
N8Y,Prepaid,1975.6686049999998,23,23,23,195000,1384458,0.00001661299945538254,3.239534893799595,Brampton,Richmond,39.57445830810484,110.214396849573167,23,238.32500000000002,10,1,1,196.8800000000035,0,0,0,0,145.53728217784766,0,0,0,0,,0,346.668855157681482,2,,,,,,0,1.8619793947198973
N9A,Prepaid,1764.1421104999997,15,23,23,195000,1384458,0.00001661299945538254,3.239534893799595,Brampton,Brampton,67.75948321784612,81.789467826406729,13,213.82000000000002,16,1,1,111.27999999999943,1,250,598.11,250,79.2488207079882,198.12205176997048,0,0,0,,0,458.951002814222812,1,458.951002814222812,Brampton,458.951002814222812,1,0,2.176595617739568,2.066209038409731
N9A,Prepaid,1764.1421104999997,15,23,23,195000,1384458,0.00001661299945538254,3.239534893799595,Brampton,Richmond,39.57445830810484,110.214396849573167,13,213.82000000000002,16,1,1,111.27999999999943,1,250,598.11,250,145.53728217784766,363.8432054446192,0,0,0,,0,624.912060602296596,2,,,,,,0,1.8619793947198973
N9B,Prepaid,2728.1775713999996,32,35,35,195000,1384458,0.00002528065134514734,4.929727012303732,Brampton,Brampton,103.1122570706354,124.462233648879805,32,358.76,11,1,1,273.92000000000473,0,0,0,0,79.2488207079882,0,0,0,0,,0,501.494490719519933,1,501.494490719519933,Brampton,501.494490719519933,1,0,2.176595617739568,2.066209038409731
N9B,Prepaid,2728.1775713999996,32,35,35,195000,1384458,0.00002528065134514734,4.929727012303732,Brampton,Richmond,60.22200177320301,167.717560423263515,32,358.76,11,1,1,273.92000000000473,0,0,0,0,145.53728217784766,0,0,0,0,,0,501.859562196471282,2,,,,,,0,1.8619793947198973
N9C,Prepaid,458.8997397,7,7,7,195000,1384458,0.0000050561302690294685,0.9859454024607464,Brampton,Brampton,20.62245141412708,24.892446729775961,7,63.5,9,1,1,59.919999999999604,0,0,0,0,79.2488207079882,0,0,0,0,,0,105.434898143902649,1,105.434898143902649,Brampton,105.434898143902649,1,0,2.176595617739568,2.066209038409731
N9C,Prepaid,458.8997397,7,7,7,195000,1384458,0.0000050561302690294685,0.9859454024607464,Brampton,Richmond,12.044400354640603,33.543512084652703,7,63.5,9,1,1,59.919999999999604,0,0,0,0,145.53728217784766,0,0,0,0,,0,105.507912439292908,2,,,,,,0,1.8619793947198973
N9E,Prepaid,3592.8933447,43,45,45,195000,1384458,0.00003250369458661801,6.338220444390512,Brampton,Brampton,132.5729019479598,160.022871834274035,43,522.8900000000001,12,1,1,368.0800000000017,0,0,0,0,79.2488207079882,0,0,0,0,,0,660.675773782235517,1,660.675773782235517,Brampton,660.675773782235517,1,0,2.176595617739568,2.066209038409731
N9E,Prepaid,3592.8933447,43,45,45,195000,1384458,0.00003250369458661801,6.338220444390512,Brampton,Richmond,77.42828799411815,215.636863401338805,43,522.8900000000001,12,1,1,368.0800000000017,0,0,0,0,145.53728217784766,0,0,0,0,,0,661.145151395458631,2,,,,,,0,1.8619793947198973
N9G,Prepaid,5001.3905814,43,43,43,195000,1384458,0.000031059085938323876,6.056521757973155,Brampton,Brampton,126.68077297249492,152.910744197195189,43,622.975,14,1,1,368.07999999999805,0,0,0,0,79.2488207079882,0,0,0,0,,0,647.671517169688176,1,647.671517169688176,Brampton,647.671517169688176,1,0,2.176595617739568,2.066209038409731
N9G,Prepaid,5001.3905814,43,43,43,195000,1384458,0.000031059085938323876,6.056521757973155,Brampton,Richmond,73.98703074993513,206.053002805723747,43,622.975,14,1,1,368.07999999999805,0,0,0,0,145.53728217784766,0,0,0,0,,0,648.120033555656914,2,,,,,,0,1.8619793947198973
N9H,Prepaid,3715.4712731000004,34,34,34,195000,1384458,0.000024558347021000275,4.788877669095053,Brampton,Brampton,100.16619258290297,120.906169830340382,34,468.88000000000005,14,1,1,291.03999999999843,0,0,0,0,79.2488207079882,0,0,0,0,,0,512.112362413241776,1,512.112362413241776,Brampton,512.112362413241776,1,0,2.176595617739568,2.066209038409731
N9H,Prepaid,3715.4712731000004,34,34,34,195000,1384458,0.000024558347021000275,4.788877669095053,Brampton,Richmond,58.501373151111494,162.925630125455986,34,468.88000000000005,14,1,1,291.03999999999843,0,0,0,0,145.53728217784766,0,0,0,0,,0,512.467003276565937,2,,,,,,0,1.8619793947198973
N9J,Prepaid,3975.4566801,29,30,30,195000,1384458,0.000021669129724412007,4.225480296260342,Brampton,Brampton,88.3819346319732,106.68191455618269,29,438.23599999999993,15,1,1,248.23999999999887,0,0,0,0,79.2488207079882,0,0,0,0,,0,443.303849188154757,1,443.303849188154757,Brampton,443.303849188154757,1,0,2.176595617739568,2.066209038409731
N9J,Prepaid,3975.4566801,29,30,30,195000,1384458,0.000021669129724412007,4.225480296260342,Brampton,Richmond,51.61885866274544,143.75790893422587,29,438.23599999999993,15,1,1,248.23999999999887,0,0,0,0,145.53728217784766,0,0,0,0,,0,443.616767596970166,2,,,,,,0,1.8619793947198973
N9K,Prepaid,430.8643472,3,3,3,195000,1384458,0.000002166912972441201,0.42254802962603416,Brampton,Brampton,8.838193463197321,10.668191455618269,3,50.81,17,1,1,25.679999999999893,0,0,0,0,79.2488207079882,0,0,0,0,,0,45.186384918815483,1,45.186384918815483,Brampton,45.186384918815483,1,0,2.176595617739568,2.066209038409731
N9K,Prepaid,430.8643472,3,3,3,195000,1384458,0.000002166912972441201,0.42254802962603416,Brampton,Richmond,5.1618858662745435,14.375790893422587,3,50.81,17,1,1,25.679999999999893,0,0,0,0,145.53728217784766,0,0,0,0,,0,45.217676759697025,2,,,,,,0,1.8619793947198973
N9V,Prepaid,2937.6144739,35,35,35,195000,1384458,0.00002528065134514734,4.929727012303732,Brampton,Brampton,103.1122570706354,124.462233648879805,35,372.978,11,1,1,299.6000000000052,0,0,0,0,79.2488207079882,0,0,0,0,,0,527.174490719520395,1,527.174490719520395,Brampton,527.174490719520395,1,0,2.176595617739568,2.066209038409731
N9V,Prepaid,2937.6144739,35,35,35,195000,1384458,0.00002528065134514734,4.929727012303732,Brampton,Richmond,60.22200177320301,167.717560423263515,35,372.978,11,1,1,299.6000000000052,0,0,0,0,145.53728217784766,0,0,0,0,,0,527.539562196471743,2,,,,,,0,1.8619793947198973
N9Y,Prepaid,2663.9056520999998,25,26,26,195000,1384458,0.00001877991242782374,3.662082923425629,Brampton,Brampton,76.59767668104344,92.457659282024998,25,387.52000000000004,16,1,1,213.9999999999989,0,0,0,0,79.2488207079882,0,0,0,0,,0,383.055335963067342,1,383.055335963067342,Brampton,383.055335963067342,1,0,2.176595617739568,2.066209038409731
N9Y,Prepaid,2663.9056520999998,25,26,26,195000,1384458,0.00001877991242782374,3.662082923425629,Brampton,Richmond,44.736344174379376,124.590187742995754,25,387.52000000000004,16,1,1,213.9999999999989,0,0,0,0,145.53728217784766,0,0,0,0,,0,383.326531917374,2,,,,,,0,1.8619793947198973
